max_x,max_y,max_z,min_x,min_y,min_z,mean_x,mean_y,mean_z,std_x,std_y,std_z,skew_x,skew_y,skew_z,entropy_x,entropy_y,entropy_z,activity
-5.670166,0.5452423,8.409088,-6.048645,0.11201477,7.9758606,-5.8304363992,0.325893493624,8.2280775542,0.06622867596436184,0.08256389436499852,0.07769612575750019,-0.6671576625425422,-0.19969440984105746,0.02351033824889813,-inf,-inf,-inf,0
-5.709442,0.4631195,8.385284,-6.131958,0.15605164,7.913971,-5.935098944,0.30771698038,8.1491206448,0.08016689364280634,0.06069714193973007,0.07078092655041576,0.232588862577564,0.3123625886778893,0.17880900268774902,-inf,-inf,-inf,0
-5.7891846,0.39170837,8.324585,-6.01532,0.16914368,7.97348,-5.921466552199999,0.28392755156,8.155095425999999,0.043488259431306006,0.03371656374172528,0.05043135122625136,0.39532477605264993,-0.21100342742864356,0.02791679980342688,-inf,-inf,-inf,0
-5.7237244,0.3976593,8.385284,-5.937958,0.17033386,8.1163025,-5.827206236,0.28166143822000006,8.23174098,0.03616040322174557,0.0336357584806273,0.04388245575383858,-0.0017409331954493447,-0.06650545663602438,0.07016008306025127,-inf,-inf,-inf,0
-5.7427673,0.37980652,8.350769,-5.95105,0.1834259,8.086548,-5.8373371038,0.27792425608000004,8.220372298000001,0.034079073003631534,0.03267009684814309,0.04271027889048722,-0.165349363035764,0.06267766530845223,-0.026080820022446764,-inf,-inf,-inf,0
-5.7380066,0.36671448,8.334106,-5.9415283,0.15724182,8.072266,-5.8478702422,0.2661509402,8.213533506,0.03209860471368561,0.03495447392761466,0.04153397378828521,0.1057301765083985,-0.03652353250221977,-0.19868935202820814,-inf,-inf,-inf,0
-5.6927795,0.38813782,8.388855,-5.918915,0.20960999,8.119873,-5.8345211276,0.29393939197999996,8.225064019,0.03477769044168748,0.032601105899820876,0.042730368452239396,0.13906200556265044,-0.017575524017233314,0.19657466245083904,-inf,-inf,-inf,0
-5.7106323,0.4059906,8.35553,-5.9093933,0.12986755,8.129395,-5.8114362887999995,0.27266125506000005,8.243169129,0.035435868973491734,0.03746668170990098,0.04321832627298126,0.06661874260105675,-0.2019705171240444,-0.03381683846008514,-inf,-inf,-inf,0
-5.7058716,0.3821869,8.35434,-5.927246,0.19413757,8.10202,-5.818551221799999,0.29581274395999996,8.234542651,0.030632789273457067,0.032432606119971404,0.04545971056885098,0.304614810523442,-0.11137736083988183,0.0610259648178095,-inf,-inf,-inf,0
-5.709442,0.38456726,8.341248,-5.9058228,0.19413757,8.092499,-5.8180894138,0.28957379165999997,8.239408134000001,0.03456542112905542,0.034801875657634596,0.041984825898091396,0.21316573745328493,-0.1735481004699747,-0.21428589589353653,-inf,-inf,-inf,0
-5.7106323,0.37742615,8.338867,-5.9224854,0.20365906,8.071075,-5.8269705876,0.28570806844,8.230465111,0.037161550988842315,0.031561560482343425,0.04207316867736701,0.12178356576208528,0.02777526157795034,-0.15271231668542629,-inf,-inf,-inf,0
-5.7130127,0.3809967,8.367432,-5.899872,0.15605164,8.122253,-5.8037072118,0.26086889668,8.249853209000001,0.0318708862728083,0.039110869552173404,0.043204832474803355,-0.06651311091789208,0.2669531264433719,-0.01648169299677297,-inf,-inf,-inf,0
-5.6856384,0.33576965,8.404327,-5.8963013,0.15248108,8.134155,-5.7939143704,0.24457525643999997,8.255670853,0.03456151335557461,0.0344103022696151,0.04820378158332489,-0.03156775252365732,0.09065622099738058,0.1595837923297204,-inf,-inf,-inf,0
-5.740387,0.35481262,8.362671,-5.9879456,0.17390442,8.082977,-5.8439283477999995,0.26678173862,8.222428946,0.039424718661783965,0.033976132604438505,0.04721352123752353,-0.04303736458004878,-0.06730524351883312,-0.18424339902136735,-inf,-inf,-inf,0
-5.6737366,0.37028503,8.400757,-5.8772583,0.17747498,8.125824,-5.7793941058,0.2694929813,8.265392254,0.03729781464497814,0.03412823341321493,0.04553318024981875,-0.017084031213580195,0.11673290407008016,-0.09759691527204646,-inf,-inf,-inf,0
-5.69516,0.35243225,8.424561,-5.88678,0.15010071,8.122253,-5.7851736358,0.25899316440000003,8.264452017,0.032571467391467934,0.037449712108185845,0.04429922935195616,-0.055319696913755045,0.0029771042773557572,0.033195630837565736,-inf,-inf,-inf,0
-5.6344604,0.3655243,8.4198,-5.8903503,0.113204956,8.124634,-5.7896082706,0.24900512773199998,8.261562235000001,0.039687242517263355,0.04795555825343101,0.04811686845440251,0.15207425043037576,-0.2925128234540608,0.1935654653410284,-inf,-inf,-inf,0
-5.728485,0.35124207,8.343628,-5.9760437,0.12867737,8.092499,-5.866620426600001,0.23752459756,8.202098215999998,0.03656450793019146,0.037896747142999954,0.04316318147235376,-0.02815080674291341,-0.046936778670239945,0.06781218364463706,-inf,-inf,-inf,0
-5.778473,0.37504578,8.325775,-5.972473,0.12510681,8.061554,-5.870174314,0.26108551068,8.199203684,0.03635430816990423,0.03912332862476447,0.04613283499946809,-0.03851240454705904,-0.13835527864156213,-0.0891339074493315,-inf,-inf,-inf,0
-5.753479,0.3405304,8.343628,-5.970093,0.12867737,8.057983,-5.8528809228,0.23594641188,8.211105538,0.03399820631768921,0.03309280105848828,0.04678270045513145,0.06727889457882298,0.04096413356127746,4.444280057911957e-05,-inf,-inf,-inf,0
-5.7630005,0.3405304,8.315063,-5.9486694,0.14176941,8.056793,-5.8595316745999995,0.25084753464,8.206916077,0.03332381309165229,0.034691001142130896,0.044138643889663966,0.12913208320779201,-0.23318960113121395,-0.19218892738034823,-inf,-inf,-inf,0
-5.6677856,0.3238678,8.431702,-5.908203,-0.0962677,8.059174,-5.777058965399999,0.09977966303260001,8.274759017000001,0.045436925200365616,0.08684040718018723,0.06587485053681115,-0.24609708157350335,0.3877708023985,-0.2774600683836259,-inf,-inf,-inf,0
-5.6082764,0.2084198,8.428131,-5.9427185,-0.076034546,8.109161,-5.8143546106,0.0816697998064,8.249134353,0.07044420049095616,0.047218396983999676,0.06328566424247195,0.6364057712948884,-0.2642764535295955,0.3355495740733552,-inf,-inf,-inf,0
-5.7296753,0.20603943,8.373383,-5.9689026,0.012039185,8.119873,-5.8383820816,0.10450231927800001,8.229217764000001,0.03562913391245127,0.03558226149713933,0.04566585861812197,-0.08410795568046793,-0.04223135368957327,0.2368245475227655,-inf,-inf,-inf,0
-5.722534,0.24055481,8.4114685,-5.9117737,0.031082153,8.107971,-5.806420832200001,0.12514727780799997,8.254161688,0.03300137149231926,0.033249380125762916,0.043436680811747785,-0.08232865553819266,-0.11172299842006131,-0.18643431623583065,-inf,-inf,-inf,0
-5.7165833,0.2334137,8.391235,-5.933197,0.03465271,8.110352,-5.8270562742,0.11959863284,8.234164195000002,0.031077831702065007,0.03215373028723891,0.03859254306003268,-0.13388444416640408,0.20652116670971074,0.022712054415885835,-inf,-inf,-inf,0
-5.727295,0.20246887,8.360291,-5.926056,-0.00819397,8.09845,-5.834061710399999,0.11689215097600002,8.231902828,0.038282029988317666,0.03438257150457171,0.047732077301081456,0.18161658714936835,-0.1208793700670679,-0.05274796141855715,-inf,-inf,-inf,0
-5.69635,0.21913147,8.369812,-5.9105835,-0.00819397,8.136536,-5.814076118,0.0795227049476,8.24512104,0.03427186286713574,0.03556918838517592,0.042129725049463614,0.1636961998494307,0.6460229611788285,0.0378087598470889,-inf,-inf,-inf,0
-5.715393,0.16914368,8.381714,-5.8963013,-0.026046753,8.129395,-5.8067850424,0.0844334107698,8.255178105999999,0.032239206774972676,0.03097410103048172,0.04218175601090792,-0.08887582126410293,-0.21686366757566403,0.17976004466027848,-inf,-inf,-inf,0
-5.670166,0.21794128,8.410278,-5.9058228,0.019180298,8.134155,-5.7872160014,0.11724682618,8.263587955999999,0.036960619562669356,0.035573592401458076,0.04668251837037144,0.06015670184318585,0.13553746877604184,0.11838664896341543,-inf,-inf,-inf,0
-5.663025,0.42503357,8.445984,-5.8903503,0.07273865,8.143677,-5.7785395468,0.20435412606400002,8.278270073,0.04731644527300765,0.0626946878088076,0.04622995927336695,0.17572817375076333,0.5035521857873259,0.12119471206435388,-inf,-inf,-inf,0
-5.388092,0.85469055,8.600708,-5.9546204,0.09892273,7.9758606,-5.6756337396,0.42408380139999996,8.339071881199999,0.09315671258825158,0.187868733011922,0.09994946572912636,-0.2196159750428577,0.4853684550042617,-0.8275086750329295,-inf,-inf,-inf,0
-5.6344604,1.1284332,8.497162,-6.40094,-0.4914093,7.65094,-6.014443851600001,0.3901896969317999,8.0650245546,0.16268004326593113,0.46459790633720144,0.14551433086685478,0.1891259169017541,-0.35587891579120334,-0.11178885770595333,-inf,-inf,-inf,0
-5.9748535,0.38575745,8.140106,-6.6151733,-0.18077087,7.683075,-6.195178276000001,0.0795964964736,7.9466701086,0.14139456736401587,0.07969638615971808,0.10554969710819727,-1.0820235708144585,0.3510753318207516,-0.5233914687240996,-inf,-inf,-inf,0
-5.843933,0.27983093,8.160339,-6.415222,-0.04270935,7.746155,-6.1566948198,0.1191368408132,7.973368357,0.09561993669114276,0.05240855701353143,0.06957768799026863,0.3254107562825287,-0.5489930425604252,-0.166209705477559,-inf,-inf,-inf,0
-5.945099,0.2167511,8.131775,-6.3330994,-0.014144897,7.804474,-6.197406322799999,0.10631140119900001,7.9441278747999995,0.05481951224879369,0.038732023150841476,0.05364329876819326,0.5813768182324381,-0.24312985766676867,0.23342834810049207,-inf,-inf,-inf,0
-6.101013,0.19532776,8.057983,-6.3200073,-0.047470093,7.8163757,-6.198556029000001,0.07490716546479999,7.9371533928,0.03901307453756059,0.038011148682004614,0.04293436694041624,-0.08047085980595042,0.05162724039217533,-0.003955430599040368,-inf,-inf,-inf,0
-6.0772095,0.27030945,8.059174,-6.342621,-0.00819397,7.7818604,-6.1968278869999995,0.1082514036186,7.9376818212,0.041293397734975146,0.03978802468440691,0.04942982731290683,-0.06452857787117476,0.2671488955697457,-0.11419413072849367,-inf,-inf,-inf,0
-6.0641174,0.24531555,8.090118,-6.3140564,0.019180298,7.7759094,-6.2021432480000005,0.12118872073999999,7.935022956999999,0.04586748724915215,0.03839559114293966,0.05542073112050696,0.2098396742543233,0.2998005824613021,0.25447024438435567,-inf,-inf,-inf,0
-5.971283,0.3310089,8.117493,-6.323578,0.010848999,7.8020935,-6.159670288999999,0.14435687237,7.9674912095999995,0.06382549470348396,0.04933935252298396,0.058719914539472465,0.28028177594300263,0.515260075122508,0.004722376329781917,-inf,-inf,-inf,0
-6.01651,0.30125427,8.185333,-6.3092957,-0.02128601,7.8330383,-6.1322579358,0.12319299312499998,7.9942489756,0.05306579491439376,0.057823206236088526,0.058530550640471225,-0.32923907388067997,0.28625825646107667,0.13853618207764212,-inf,-inf,-inf,0
-5.946289,0.49168396,8.141296,-6.4223633,0.054885864,7.611664,-6.1948259822,0.25338739007,7.935522830199999,0.0749569620666397,0.06596418563175385,0.07694863090928926,0.13444610222351044,-0.0824132680435228,-0.45149347866315115,-inf,-inf,-inf,0
-6.049835,0.32029724,8.127014,-6.3223877,0.060836792,7.7390137,-6.2116956768,0.187829590276,7.9316095024,0.04483819051275844,0.04121951247409415,0.05471027562546723,0.34293728508549465,0.11776139049628111,0.014048937846523233,-inf,-inf,-inf,0
-5.9998474,0.39527893,8.198425,-6.345001,0.09892273,7.742584,-6.1315247754,0.2523614502,7.9905450908,0.056442496004332564,0.05071298895711583,0.06694100348006142,-0.4559775478618529,0.10739610202618642,-0.30969598592742975,-inf,-inf,-inf,0
-5.971283,0.44407654,8.157959,-6.3283386,0.1179657,7.791382,-6.1430124548,0.28112823488000005,7.9782481178,0.06303734153428932,0.06376758115175317,0.0662244018402575,-0.3147419400830171,-0.19563040322432915,-0.13723759263903357,-inf,-inf,-inf,0
-6.042694,0.41194153,8.082977,-6.2831116,0.16914368,7.825897,-6.1661425192,0.29129241948,7.9615617006,0.039162867124699026,0.043949171904759214,0.04666355273482872,-0.06404158855132198,0.001004093519694665,0.025220530726357923,-inf,-inf,-inf,0
-6.0010376,0.39289856,8.125824,-6.2688293,0.067977905,7.84375,-6.143867008200001,0.254608520892,7.983782462,0.050693214421582256,0.05577213953530479,0.04948288656034728,0.24752943121995805,-0.2268943147022881,-0.05289674301235616,-inf,-inf,-inf,0
-6.0462646,0.3905182,8.093689,-6.2247925,0.18580627,7.869934,-6.1373971664,0.29074493412,7.987669619599999,0.03199455070725314,0.03832621232550114,0.041338074792659815,0.009845104709042693,0.09991785558403607,-0.17847429303787526,-inf,-inf,-inf,0
-6.0069885,0.4809723,8.193665,-6.261688,-0.07484436,7.811615,-6.1377327894,0.295146240512,7.9805856356,0.04645198504374113,0.07450255963062023,0.05242263078416585,0.029771557202982465,-1.1637410193862578,0.1322572977021634,-inf,-inf,-inf,0
-5.9938965,0.37504578,8.159149,-6.234314,0.15367126,7.8865967,-6.117751956199999,0.26175201438,8.0029563444,0.03805139893057157,0.0387873031365205,0.04553655490036054,0.17820240959785036,0.014255201830097822,0.08292650404339476,-inf,-inf,-inf,0
-5.932007,0.5214386,8.193665,-6.2450256,0.15962219,7.863983,-6.104255251200001,0.34476507566,8.010404548,0.05304585857004578,0.07128313866854671,0.059376151496825555,0.5434396198057097,0.09720186580150882,0.35191598335147506,-inf,-inf,-inf,0
-5.9570007,0.4797821,8.221039,-6.247406,0.20365906,7.7580566,-6.106761786999999,0.35656219492,8.008338391999999,0.05165680795963155,0.04335310453286142,0.0636317887872109,-0.11065041202866459,0.15030955184605613,-0.0765854103335065,-inf,-inf,-inf,0
-5.9617615,0.47740173,8.142487,-6.2521667,0.23460388,7.766388,-6.1609533074,0.34924969494,7.9627875926,0.04102400987228486,0.04321235300655264,0.059253076226594044,1.0550044295145218,0.1762483885338237,0.0931269517492595,-inf,-inf,-inf,0
-5.970093,0.49049377,8.179382,-6.2819214,0.17985535,7.786621,-6.1283517382,0.34877838099999997,7.9860938124,0.07063272115918062,0.047989442804611496,0.06693559163088356,0.09678943179424118,-0.46963826956418775,-0.055036594126430166,-inf,-inf,-inf,0
-5.7903748,0.74876404,8.248413,-6.46402,-0.06889343,7.689026,-6.1134649054,0.3383999633128,8.0035514472,0.10763371147265169,0.09501353312376427,0.09004759884239649,0.06378094696846821,-0.28271953194186333,-0.04564108546432796,-inf,-inf,-inf,0
-5.876068,0.45716858,8.127014,-6.286682,0.1512909,7.8139954,-6.128037539,0.30616497798000003,7.9902142228,0.06301269607420254,0.05373049246611419,0.05829323569752806,0.5608936002862864,-0.050492021149930205,-0.3466645832615652,-inf,-inf,-inf,0
-5.971283,0.44407654,8.09964,-6.459259,0.18818665,7.7651978,-6.202371762,0.33359637443999995,7.93731762,0.064605657718923,0.0452413262182047,0.060400812944105306,-0.1911978378991898,-0.2900198727616518,-0.06350979456269135,-inf,-inf,-inf,0
-5.870117,0.50120544,8.168671,-6.2950134,0.18818665,7.710449,-6.144028867,0.341934815,7.9780291122,0.07329894983218309,0.051172492418406164,0.07868221067756798,0.9362476325579628,0.17667862119555452,-0.5670924609829718,-inf,-inf,-inf,0
-6.048645,0.4309845,8.106781,-6.33667,0.102493286,7.798523,-6.185680603000001,0.269754821912,7.950002627,0.05342291589132412,0.05132988733086641,0.05171773125398224,-0.2024911806490011,0.3851345041001271,-0.0813182181755236,-inf,-inf,-inf,0
-5.945099,0.5297699,8.152008,-6.2438354,0.20484924,7.8270874,-6.1102871098,0.36052789372000005,8.0042488928,0.053072030282714504,0.06237465711160931,0.056290387216276175,-0.08572444058081136,-0.11939342363236677,-0.1511301073225061,-inf,-inf,-inf,0
-5.9224854,0.5202484,8.222229,-6.247406,0.24055481,7.817566,-6.129903745,0.36839978007999996,7.9862152076,0.05751578252820416,0.04970290826090243,0.0647736779019946,0.8910743069383035,0.15144782978455648,0.411521726330038,-inf,-inf,-inf,0
-5.971283,0.5273895,8.198425,-6.387848,0.12986755,7.7449646,-6.1252858338000005,0.34979003878,7.9931659046000005,0.06869701689576715,0.062366853566299334,0.07334347955757647,-0.5409177607197327,-0.2609178114147806,-0.4248729674602432,-inf,-inf,-inf,0
-5.9165344,0.5107269,8.23056,-6.3259583,0.19056702,7.837799,-6.0955526102,0.3360148313,8.0177003666,0.07087366800267499,0.06029320162652435,0.07217789823088745,-0.4764033067514867,0.28718041785977505,0.02177599849566485,-inf,-inf,-inf,0
-5.9819946,0.5773773,8.1163025,-6.27359,0.23222351,7.823517,-6.159244194,0.37538854996,7.9630208709999994,0.050962189125210534,0.0535961184613806,0.050908607527787454,0.27934929376538903,0.27039855092272796,0.14527518663684658,-inf,-inf,-inf,0
-6.0188904,0.60713196,8.16153,-6.2438354,0.28578186,7.84256,-6.1427482338,0.41394818104000003,7.976170055,0.037560515394524596,0.05211892208410235,0.04682071618381541,0.12506302125115482,0.2821768668193753,0.1106754503829146,-inf,-inf,-inf,0
-5.9736633,0.52619934,8.173431,-6.2878723,0.28102112,7.7901917,-6.1281922598000005,0.41308648692,7.9904498967999995,0.05516768954083872,0.04378227480810112,0.06622034579683767,-0.3670819072556908,-0.23596088637484386,-0.5475154221916929,-inf,-inf,-inf,0
-6.0510254,0.4964447,8.081787,-6.330719,0.26792908,7.7509155,-6.198601269,0.39317230189999997,7.930574039200001,0.049811126692612555,0.044144190339679444,0.06144475794836096,-0.14467031889627024,-0.05667859042509546,-0.14390463390242214,-inf,-inf,-inf,0
-5.9938965,0.50120544,8.105591,-6.310486,0.3155365,7.7711487,-6.1252048924,0.40260095208,7.990169003000001,0.041287525576144464,0.03578325830189663,0.04754962415837973,-0.5403611696049206,0.05156505661782599,-0.3793011166063603,-inf,-inf,-inf,0
-5.9355774,0.5702362,8.132965,-6.3200073,0.21318054,7.793762,-6.1132530496,0.37094439724,8.0012782084,0.046107287618102864,0.05466214075251763,0.05258682809843552,-0.07582920626466808,0.19990018807530144,-0.3713751312261413,-inf,-inf,-inf,0
-5.934387,0.5785675,8.198425,-6.247406,0.25483704,7.8782654,-6.1035149533999995,0.36978277547999994,8.012761109200001,0.05341415549652554,0.057224040578439946,0.05616283156042618,0.43657053738599355,0.938730991912955,0.5123570783040664,-inf,-inf,-inf,0
-5.912964,0.55714417,8.185333,-6.261688,0.24888611,7.837799,-6.1275709794,0.42679028342,7.986550856199999,0.057217442470016755,0.05399720356890809,0.06327738643869027,0.9941814159119745,-0.43475693652825714,0.5151573125394225,-inf,-inf,-inf,0
-5.883209,0.5464325,8.300781,-6.3021545,0.15486145,7.767578,-6.0931746298,0.4143385620600001,8.0210519376,0.062148921609818886,0.05656367058101985,0.07187731007849885,0.30624162994394416,-0.9262288120693833,0.1962406155483084,-inf,-inf,-inf,0
-5.937958,0.5214386,8.222229,-6.1236267,0.23698425,7.9104004,-6.0326632066000005,0.40965399208,8.0700137806,0.03775401116764331,0.04205833348739966,0.05121473419570587,0.058685304875276144,-0.6065041267460528,-0.04145703639467559,-inf,-inf,-inf,0
-5.862976,0.56547546,8.255554,-6.2259827,0.21556091,7.78067,-6.0743197034000005,0.37038739014,8.034013058600001,0.06187280773232946,0.057160321058103286,0.08136284514493598,0.4534241054040613,0.14284500994953453,-0.1166841213375336,-inf,-inf,-inf,0
-6.010559,0.5273895,8.144867,-6.2902527,0.20484924,7.8139954,-6.1550571328000006,0.36387469478,7.9649942014,0.0518343647234821,0.04827755577310029,0.057767664497025153,-0.010485272428127915,0.18269247152492374,-0.15064121951113202,-inf,-inf,-inf,0
-5.8082275,0.5476227,8.329346,-6.2236023,0.21913147,7.8604126,-6.0435248426,0.3756622923,8.0588165252,0.07867821466356902,0.06285533928370303,0.07909832436913189,0.2345843049975155,0.1441846229516976,0.42049146838124846,-inf,-inf,-inf,0
-5.6594543,0.4464569,8.350769,-6.364044,0.07273865,7.7556763,-6.041215875200001,0.285286743482,8.061799137400001,0.1789910439645035,0.06415953383900354,0.14481512436206512,0.02097680778921009,-0.3533020825701694,0.00478886785415143,-inf,-inf,-inf,0
-6.022461,0.4964447,8.094879,-6.369995,0.1917572,7.708069,-6.2080061004,0.33612670959999996,7.9221737074,0.06376611129971875,0.05162950295004719,0.07263951846427376,-0.1909442522072779,-0.11820975726404442,-0.2897257970674,-inf,-inf,-inf,0
