max_x,max_y,max_z,min_x,min_y,min_z,mean_x,mean_y,mean_z,std_x,std_y,std_z,skew_x,skew_y,skew_z,entropy_x,entropy_y,entropy_z,activity
-5.959381,1.0724945,8.125824,-6.1212463,0.92134094,7.868744,-6.0495257484,0.99773657224,7.998388433599999,0.0301919061387375,0.02769326041179707,0.04865960468500655,0.05152748098505859,-0.08741908423273649,-0.21738141323015808,-inf,-inf,-inf,0
-5.907013,1.0903473,8.134155,-6.0974426,0.883255,7.912781,-6.0200996164000005,0.99588464408,8.018050281199999,0.0314844843918704,0.040718413675605296,0.04355503973087395,0.3155170169139148,-0.24667789645103236,-0.013569102728049575,-inf,-inf,-inf,0
-5.933197,1.0784454,8.119873,-6.1295776,0.91181946,7.855652,-6.044955450400001,1.00401599288,8.00287781,0.03610721345657705,0.03361722661641578,0.050107288312473845,0.0353803388338782,-0.05970928391850618,-0.2027832795562176,-inf,-inf,-inf,0
-5.927246,1.0724945,8.144867,-6.14624,0.9165802,7.869934,-6.038452270399999,0.99667016572,8.009819008000001,0.03833649671008557,0.03065282863838673,0.047950439758685966,-0.17116046471688331,0.03967071209079078,-0.07287013619842703,-inf,-inf,-inf,0
-5.920105,1.101059,8.128204,-6.1152954,0.9165802,7.8782654,-6.0373287268,1.0029495884400002,8.005039188800001,0.031148553531345206,0.0344938182590138,0.04171021195834752,0.011655509679166785,-0.03356098933925169,-0.14837091003407626,-inf,-inf,-inf,0
-5.9546204,1.0998688,8.0972595,-6.139099,0.91181946,7.887787,-6.057952267999999,0.9972843044399999,7.9956129348000005,0.028876270938925863,0.03185153737450657,0.0401299998984455,0.2104063928454539,0.3524039644894713,0.25870852753329815,-inf,-inf,-inf,0
-5.966522,1.0701141,8.130585,-6.118866,0.92967224,7.8854065,-6.039323485200001,1.00096435568,8.010214100399999,0.03122780312943928,0.028050681999242086,0.04317019647147926,-0.028299040021515773,-0.029737292114431334,0.14205819326545854,-inf,-inf,-inf,0
-5.9486694,1.0903473,8.122253,-6.1236267,0.9094391,7.8794556,-6.043922353199999,0.9912714836000001,7.995327258400001,0.037963582467510186,0.030656010429408187,0.04279659911946317,0.07391558864068289,-0.13795340809479387,0.17565631640336515,-inf,-inf,-inf,0
-5.9308167,1.0594025,8.152008,-6.1212463,0.88682556,7.894928,-6.0339486012,0.9842398699600001,8.003520505200001,0.031358331926202306,0.03158262242762441,0.043944502129631774,0.018218044394338512,-0.1479101465581377,0.13370574858425166,-inf,-inf,-inf,0
-5.959381,1.0713043,8.175812,-6.152191,0.8915863,7.881836,-6.0434177196,0.98641552764,8.0070720144,0.038073564512795144,0.032625917822938784,0.05439349958297477,-0.31089499931214776,-0.2640100720314854,0.35576358816214537,-inf,-inf,-inf,0
-5.978424,1.0665436,8.078217,-6.1605225,0.86302185,7.868744,-6.0729343348,0.97723681524,7.983334979199999,0.03327451990331983,0.03462377843903582,0.04625120075564356,-0.09691327598995703,-0.11480068984286397,-0.06809426174495778,-inf,-inf,-inf,0
-5.9546204,1.0736847,8.137726,-6.1807556,0.85588074,7.811615,-6.0723439836,0.98302587892,7.9766318416,0.039582507402073586,0.03499482293640849,0.05471886217970863,0.12425696247464672,-0.4260085548451316,-0.021995522597871013,-inf,-inf,-inf,0
-6.01532,1.0641632,8.10202,-6.280731,0.7451935,7.824707,-6.120046643599999,0.92173132184,7.951466546,0.0495719810885236,0.06661846524550573,0.054373663980789126,-0.5514193598194082,-0.3521515640908684,0.13530536949754868,-inf,-inf,-inf,0
-6.1343384,0.9891815,8.005615,-6.3521423,0.6095123,7.7318726,-6.2388271368,0.7909870594799999,7.8614789992,0.03956783278042917,0.0695145947410601,0.048009733292364805,0.10288652238649283,0.26008845984325857,-0.022514174399916986,-inf,-inf,-inf,0
-5.8974915,0.8237457,8.403137,-6.3259583,0.49287415,7.7651978,-6.1290301564,0.64176635704,7.9720424672000005,0.09357742043889125,0.07148062630223354,0.08173948992535374,0.06052658021412445,0.2918599944912035,0.28252288055287084,-inf,-inf,-inf,0
-5.804657,0.7928009,8.244843,-6.2724,0.22865295,7.6235657,-6.021294552799999,0.5164874256,8.0661337584,0.11374474992574564,0.1336603187912133,0.09001951474483716,-0.12391588768142514,-0.06083875900121693,-0.5060286031073806,-inf,-inf,-inf,0
-5.708252,0.55833435,8.384094,-6.0260315,0.18223572,8.024658,-5.879386351999999,0.32681469748,8.18811349,0.0546465975762797,0.06644896064116934,0.07629500131241164,0.072812028694645,0.22528311424859082,0.2731319769283689,-inf,-inf,-inf,0
-5.703491,0.5547638,8.338867,-6.009369,0.2167511,8.03656,-5.88701306,0.38800927688000003,8.180382096,0.05004225950281783,0.07337522701963023,0.059347357068995014,0.359809744136104,-0.1379976960775465,0.18305012503225496,-inf,-inf,-inf,0
-5.7487183,0.44288635,8.315063,-6.0129395,0.1917572,8.03537,-5.8949444664,0.340539917,8.178849112,0.05871705359428242,0.04486933212365448,0.056803038750505706,0.16588600186359773,-0.5380698942551394,0.042081790137877766,-inf,-inf,-inf,0
-5.8272705,0.47621155,8.301971,-6.08197,0.22270203,8.03894,-5.9299359028,0.350675538,8.152165156,0.04195968101085936,0.042748996537570645,0.04513855775347351,-0.3870710401241743,0.08540093628016467,0.15561183657628394,-inf,-inf,-inf,0
-5.6035156,0.46907043,8.428131,-5.9796143,0.22151184,8.090118,-5.8077229112,0.3539414064,8.23854884,0.09105369154682634,0.04317490868067873,0.07081865376009623,0.14077418304561148,0.23436203518259885,0.18384652586274872,-inf,-inf,-inf,0
-5.509491,0.49168396,8.455505,-5.7808533,0.25483704,8.2317505,-5.688723386399999,0.37462683132,8.334558708000001,0.03765717834354208,0.03916987463734948,0.04478848940945358,0.49898721544363805,0.1880236548272211,0.29547117106049875,-inf,-inf,-inf,0
-5.613037,0.50239563,8.457886,-5.811798,0.27983093,8.147247,-5.707990114,0.40954211484,8.312340348000001,0.03843507392778118,0.0435988814852521,0.05712134505414681,0.00031372830037164513,-0.3187517254540112,-0.07975156919135266,-inf,-inf,-inf,0
-5.689209,0.5476227,8.384094,-5.9093933,0.32862854,8.144867,-5.7870565204,0.42920397976,8.251493258,0.035096207343820233,0.03963775283552004,0.04493056494695381,-0.016216801256369585,0.20713199838384339,-0.018959144500643094,-inf,-inf,-inf,0
-5.7320557,0.5214386,8.344818,-5.9296265,0.28102112,8.109161,-5.835597043199999,0.39102758851999997,8.216325684000001,0.04256040709792209,0.04424796831043302,0.04420559527944554,0.003666812100537957,-0.06203246282732669,0.037716937561027064,-inf,-inf,-inf,0
-5.690399,0.5035858,8.400757,-5.934387,0.24531555,8.130585,-5.806423222399999,0.372075073,8.243785610000002,0.044377951687592544,0.049662693706076504,0.04966670000335137,-0.08831448765356789,0.11406634912310422,0.0699969552385017,-inf,-inf,-inf,0
-5.7046814,0.5071564,8.407898,-5.9879456,0.21199036,8.073456,-5.8054329788,0.34050659212,8.246161254,0.05456496313800195,0.058394190968716043,0.06074453291793827,-0.5304879159482847,0.27298832057157413,-0.18289795918754068,-inf,-inf,-inf,0
-5.7308655,0.4881134,8.375763,-6.048645,0.22984314,8.018707,-5.8671369588,0.36440075644000003,8.197620720000002,0.06573517541797985,0.05709086782025878,0.06592727463998191,-0.3358305220159811,-0.20783745181791716,-0.07733167717770359,-inf,-inf,-inf,0
-5.670166,0.5452423,8.409088,-5.9058228,0.11201477,7.9758606,-5.7937358396,0.2873862308080001,8.2585343884,0.04192254289574992,0.08607326842753221,0.07662723324655787,-0.1351947390093729,0.4598170622814645,-0.21149029563583882,-inf,-inf,-inf,0
-5.709442,0.4631195,8.385284,-6.1045837,0.15605164,7.913971,-5.9224187036,0.32664807156000003,8.161234363599998,0.09973292077250052,0.06970797062561736,0.08205571391029533,0.05256134993787286,-0.13634746482138405,0.11901358455073299,-inf,-inf,-inf,0
-5.835602,0.4071808,8.256744,-6.131958,0.1917572,7.985382,-5.9477791844,0.28878588920000003,8.137006926,0.05084514916544739,0.042335711686832395,0.05471064407417921,-0.7037896809974142,0.1542564063198351,-0.45707323056639054,-inf,-inf,-inf,0
-5.854645,0.3821869,8.2960205,-6.01532,0.18818665,7.97348,-5.9478791456,0.28742907728,8.133836325999999,0.02873944631707436,0.032033032462412916,0.046951307942705085,0.08288959302220032,-0.30223678463832515,-0.03374895280488098,-inf,-inf,-inf,0
-5.7891846,0.39170837,8.324585,-5.9819946,0.16914368,8.071075,-5.895053958800001,0.28042602584000004,8.176354526,0.039512674699262076,0.034971085308094244,0.044478291220103376,0.07776343624320221,-0.09756748202514985,0.28496746039469767,-inf,-inf,-inf,0
-5.7237244,0.3726654,8.385284,-5.9105835,0.17033386,8.1163025,-5.826432617599999,0.27955957016000005,8.230360361999999,0.037104038345184116,0.03520133482584307,0.04530057208671827,0.18143206679443882,-0.15682103408027487,-0.05040897673359007,-inf,-inf,-inf,0
-5.7249146,0.3976593,8.374573,-5.937958,0.19651794,8.135345,-5.8279798544,0.28376330628,8.233121598,0.03517446360557505,0.031855279388662956,0.04237199313777198,-0.22417917827586953,0.09879491562988334,0.23144702458044042,-inf,-inf,-inf,0
-5.7427673,0.37980652,8.350769,-5.9474792,0.1834259,8.086548,-5.8362778456,0.27912634388,8.223247776000001,0.03425794604131899,0.03349939023393003,0.044861791712166706,-0.1059670389268806,0.20390710951831945,-0.015162925209049846,-inf,-inf,-inf,0
-5.752289,0.36909485,8.319824,-5.95105,0.19532776,8.0972595,-5.838396362,0.27672216828,8.217496820000001,0.0338661410664876,0.03177375142993276,0.04023951717806266,-0.22947188674571947,-0.11536346714677653,-0.09343997686774258,-inf,-inf,-inf,0
-5.7380066,0.35124207,8.334106,-5.9367676,0.15724182,8.072266,-5.8444187044,0.26124023468,8.215635386000002,0.031465807880865566,0.03569690852858444,0.04017146230009558,0.10123399825016902,-0.08412676051258344,-0.20488169292409408,-inf,-inf,-inf,0
-5.76062,0.36671448,8.316254,-5.9415283,0.18699646,8.093689,-5.85132178,0.27106164572,8.211431626000001,0.03235301465343967,0.03348329671950097,0.04274996812741648,0.1306916518652882,0.07893289168225599,-0.17716800789561413,-inf,-inf,-inf,0
-5.753479,0.38813782,8.326965,-5.918915,0.22984314,8.123444,-5.8406434364,0.30252538996,8.219267834,0.032505711714185856,0.029625612975487485,0.0373262145840888,0.0908177195052094,-0.06905395343887603,-0.012384288240176454,-inf,-inf,-inf,0
-5.6927795,0.3726654,8.388855,-5.914154,0.20960999,8.119873,-5.8283988188,0.28535339400000004,8.230860204,0.03588020179409262,0.03317451649962919,0.04681165410282336,0.09397877004863642,0.1730553743106762,0.17001677647774327,-inf,-inf,-inf,0
-5.7106323,0.3476715,8.35553,-5.8974915,0.12986755,8.129395,-5.8109364139999995,0.26269226068,8.242338378000001,0.036018706479572574,0.036985635091307686,0.04171920908286874,-0.033270750876090334,-0.46130861757156355,-0.05711963880708333,-inf,-inf,-inf,0
-5.7189636,0.4059906,8.35434,-5.9093933,0.18818665,8.146057,-5.8119361635999995,0.2826302494399999,8.243999879999999,0.0348361113461304,0.03522507027243159,0.04465170490280976,0.17404141401298684,0.1349136602350967,-0.0218291516149707,-inf,-inf,-inf,0
-5.708252,0.3821869,8.35434,-5.8855896,0.19413757,8.10202,-5.8185678876,0.29308483844,8.238820178,0.02966001145344969,0.030822025287615587,0.047500089542603166,0.3266622637240331,-0.13569609872998428,0.0381053078281575,-inf,-inf,-inf,0
-5.7058716,0.37504578,8.334106,-5.927246,0.21080017,8.118683,-5.818534556,0.2985406494800001,8.230265123999999,0.031575603278916245,0.033747113944512436,0.042898922934971544,0.2853403077236653,-0.13456092184580767,0.02590197310083033,-inf,-inf,-inf,0
-5.721344,0.38456726,8.341248,-5.9058228,0.20603943,8.092499,-5.8281179208000005,0.2964078372,8.235373416,0.03265200294119014,0.03322120637825993,0.04454938484436059,0.2807522740428647,-0.32175366500026564,-0.21272235506683224,-inf,-inf,-inf,0
-5.709442,0.37861633,8.338867,-5.8963013,0.19413757,8.115112,-5.808060906800001,0.28273974611999997,8.243442852,0.03349987275033018,0.0350040595998006,0.03883613810223795,0.16346599275468457,-0.007920625175517927,-0.12195369486301814,-inf,-inf,-inf,0
-5.7106323,0.37742615,8.338867,-5.9224854,0.21794128,8.107971,-5.819139166799999,0.29199462856,8.233154934,0.03863077970641,0.030103450731846396,0.043475172195020034,-0.06429182567249898,0.009786177078338523,-0.20693209633954787,-inf,-inf,-inf,0
-5.747528,0.35838318,8.326965,-5.920105,0.20365906,8.071075,-5.8348020084,0.27942150832,8.227775288,0.03386683185026511,0.03173333858754532,0.04044430926816593,0.20831601432114863,0.10578173488530557,-0.11782974790707049,-inf,-inf,-inf,0
-5.7130127,0.3809967,8.367432,-5.880829,0.18937683,8.142487,-5.7994868156,0.28005468780000004,8.252716802,0.033250352074617726,0.036197154005664915,0.04224921270634283,-0.027268018832188136,0.29313925702238874,0.02410793033265761,-inf,-inf,-inf,0
-5.7427673,0.32862854,8.363861,-5.899872,0.15605164,8.122253,-5.807927608,0.24168310556,8.246989615999999,0.029837851503963498,0.031826044591558716,0.043953598195216576,-0.2269888218236875,0.028696916769227414,-0.0378539750597314,-inf,-inf,-inf,0
-5.7249146,0.3226776,8.368622,-5.88916,0.16200256,8.134155,-5.7950402876,0.24241149936000003,8.251778932,0.032309840222415905,0.032358306644597955,0.04375026055270273,-0.015429225980401508,-0.041758000619902376,0.10063859464849617,-inf,-inf,-inf,0
-5.6856384,0.33576965,8.404327,-5.8963013,0.15248108,8.144867,-5.7927884532,0.24673901352000002,8.259562774,0.03664062303747807,0.036217593877343975,0.05198874610236263,-0.06291109279145381,0.1491205620756402,0.12889575349991056,-inf,-inf,-inf,0
-5.7487183,0.3393402,8.342438,-5.9879456,0.17390442,8.082977,-5.85110755,0.26672460952,8.219715324000001,0.04250643614327907,0.035880567482667686,0.0525277882568743,-0.028955445169602946,-0.05152080518968072,-0.33147139639779627,-inf,-inf,-inf,0
-5.740387,0.35481262,8.362671,-5.918915,0.18461609,8.118683,-5.8367491456,0.26683886772000004,8.225142567999999,0.034622794241106564,0.03195830914116664,0.04104067674168375,0.24203726724247915,-0.0874410299528439,0.2605377648516521,-inf,-inf,-inf,0
-5.6737366,0.37028503,8.375763,-5.8772583,0.18461609,8.125824,-5.793878664,0.27956909208,8.250993402,0.034986373359108584,0.03311684760795917,0.04511923184325502,0.418543732929485,0.052222044416199015,-0.01620557578135974,-inf,-inf,-inf,0
-5.6844482,0.34648132,8.400757,-5.876068,0.17747498,8.1651,-5.7649095476,0.25941687051999995,8.279791106,0.033743188664691635,0.03208879897134363,0.041184245135291245,-0.41603545815770626,0.1621384247519331,-0.03247645568056924,-inf,-inf,-inf,0
-5.701111,0.34410095,8.385284,-5.88678,0.15010071,8.122253,-5.7836716296,0.24834814491999999,8.266237310000001,0.03328897305810806,0.03593082648961882,0.04405781737418347,-0.13937089846052528,0.003814088784616596,-0.11601773903749125,-inf,-inf,-inf,0
-5.69516,0.35243225,8.424561,-5.870117,0.18699646,8.16629,-5.7866756420000005,0.26963818388000005,8.262666723999999,0.031766856998352806,0.035879028725506926,0.04446771444976487,0.027200090695397725,0.00551210597439808,0.1806886197787874,-inf,-inf,-inf,0
-5.6344604,0.35243225,8.4198,-5.88797,0.17628479,8.124634,-5.7787918696,0.26590576235999996,8.268265353999999,0.03707782391101662,0.03564270919250547,0.05143995827037272,0.1481634807882204,-0.2002887371254283,0.10382475730184819,-inf,-inf,-inf,0
-5.689209,0.3655243,8.390045,-5.8903503,0.113204956,8.146057,-5.8004246716,0.23210449310400003,8.254859116,0.03926067179871218,0.05251481233477474,0.04352623512552562,0.27872221548217563,0.1378466764553794,0.16834670019809916,-inf,-inf,-inf,0
-5.728485,0.32505798,8.343628,-5.95224,0.12867737,8.10083,-5.8609479996,0.22096911660000002,8.208722796,0.03923845709419218,0.03594565468833538,0.044626869990605285,-0.015946208371693475,0.16642219962797328,-0.05624498181181427,-inf,-inf,-inf,0
-5.791565,0.35124207,8.329346,-5.9760437,0.1750946,8.092499,-5.8722928536,0.25408007852,8.195473636000001,0.0327095874183801,0.03212582913224277,0.04058069521483708,-0.2795317004164451,0.002282829957479689,0.13547369604504972,-inf,-inf,-inf,0
-5.7939453,0.37504578,8.299591,-5.972473,0.18223572,8.071075,-5.8843184723999995,0.27145202684,8.188641982,0.033337259458073004,0.037053103936915396,0.04504961354447646,0.030246073802620534,-0.05546640948583129,-0.05060667852485682,-inf,-inf,-inf,0
-5.778473,0.34172058,8.325775,-5.95105,0.12510681,8.061554,-5.856030155599999,0.25071899452,8.209765385999999,0.03364199969028703,0.03838499523787507,0.044765055025052854,-0.14937550948073555,-0.1878469286739179,-0.1345077326136052,-inf,-inf,-inf,0
-5.753479,0.3405304,8.340057,-5.9308167,0.14057922,8.0841675,-5.8434951184,0.23563220276,8.22012953,0.032133792332375344,0.032504346721356776,0.04592158250328596,0.19380592429950913,0.11568823072931135,0.012727254663819078,-inf,-inf,-inf,0
-5.7641907,0.3155365,8.343628,-5.970093,0.12867737,8.057983,-5.862266727199999,0.23626062099999998,8.202081546,0.03321127530688911,0.03366804053206849,0.04588665950917419,0.02292314253079622,-0.02820395952665895,-0.013560507746048169,-inf,-inf,-inf,0
-5.7630005,0.3405304,8.310303,-5.9486694,0.16438293,8.056793,-5.8513550996,0.25400866751999995,8.211726816,0.03346509756930945,0.03276180197108815,0.04347213361761924,-0.07476224568241614,-0.12976565451628316,-0.24671202841190465,-inf,-inf,-inf,0
-5.786804,0.32743835,8.315063,-5.946289,0.14176941,8.077026,-5.867708249600001,0.24768640176,8.202105338,0.0311018894144729,0.03624375711655491,0.04427557959097494,0.2863887844265259,-0.2652651119072811,-0.13557620745998836,-inf,-inf,-inf,0
-5.6749268,0.3238678,8.431702,-5.908203,-0.027236938,8.059174,-5.775978276400001,0.162216796768,8.267565548,0.04939311734253305,0.06967947980570321,0.07270764508766385,-0.32312624514565974,0.1704683770080652,-0.24425494340469833,-inf,-inf,-inf,0
-5.6677856,0.20246887,8.430511,-5.9046326,-0.0962677,8.141296,-5.7781396544,0.03734252929719999,8.281952486,0.041073258028607354,0.04930001414060219,0.05735066015132526,-0.13959579974844738,-0.033058241004991565,-0.11475573785587717,-inf,-inf,-inf,0
-5.6082764,0.2084198,8.428131,-5.9427185,-0.076034546,8.137726,-5.7710699488,0.06488342274479998,8.278786628,0.07123901365978799,0.051595332658241115,0.06301721515765053,-0.19833159674599585,0.10742402710003526,0.0049672329146684185,-inf,-inf,-inf,0
-5.7630005,0.18461609,8.350769,-5.9427185,0.019180298,8.109161,-5.8576392724,0.098456176868,8.219482078,0.033206171175247524,0.03512137192158354,0.047754228772381134,0.02232954162743772,0.03559695536379263,0.16948039883820312,-inf,-inf,-inf,0
-5.7618103,0.18937683,8.35672,-5.9689026,0.017990112,8.119873,-5.8495603068,0.10066992188400001,8.22016283,0.03557070062467475,0.035174946038836745,0.04609156498590712,-0.14475591234352903,0.06435417840357775,0.24445480830098262,-inf,-inf,-inf,0
-5.7296753,0.20603943,8.373383,-5.9105835,0.012039185,8.130585,-5.8272038564,0.108334716672,8.238272698000001,0.03199515879830419,0.03557447537343953,0.04338577260256866,0.2139713159632468,-0.15394688703233653,0.3397477037219839,-inf,-inf,-inf,0
-5.722534,0.2084198,8.4114685,-5.9117737,0.033462524,8.107971,-5.8053091996,0.12037463387200001,8.255420912000002,0.031555308225301795,0.032890480416042735,0.045891392662854094,-0.010703362995365132,-0.23848651378005234,-0.2221577433784586,-inf,-inf,-inf,0
